asset_id,campaign_id,name,type,format,size_mb,dimensions,duration_seconds,emotional_trigger,brand_integration,visual_distinctness,text_readability,color_harmony,performance_score,a_b_test_variant,tenant_id,created_at
bc535764-02ab-4f7e-bdb6-986f1d108e07,01384bd4-7145-4f81-8c81-266953a9644b,Adidas TV Commercial 2023_asset_3,gif,gif,29.82,728x90,,Nostalgia,Minimal,0.76,0.36,0.8,0.751,,ces,2025-06-08T23:23:33.451654
1658c468-0baf-4f38-82fc-dff61d8f5ba4,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_1,banner,svg,24.05,1920x90,,Trust,Prominent,0.99,0.69,0.72,0.501,,scout,2025-06-08T23:23:33.451662
963c8e40-0d64-4473-a51f-86e04d4a32ad,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_2,banner,png,22.58,728x1080,,Excitement,Prominent,0.54,0.79,0.64,0.435,,scout,2025-06-08T23:23:33.451670
62140a9c-b1e5-4cb4-a148-6cfba9c88835,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_3,gif,png,37.96,1080x90,,Nostalgia,Minimal,0.9,0.38,0.7,0.888,,scout,2025-06-08T23:23:33.451677
8471348b-ceaa-47fd-91c6-808b2128219c,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_4,gif,gif,29.6,728x90,16,Fear,Moderate,0.13,0.89,0.46,0.353,B,scout,2025-06-08T23:23:33.451686
f26ed65c-a916-484c-8d41-50fa4b9f4481,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_5,infographic,jpg,13.33,300x250,,Nostalgia,Minimal,0.4,0.31,0.51,0.482,,scout,2025-06-08T23:23:33.451693
ca095b22-0391-4583-b375-724891d24744,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_6,story,jpg,44.47,728x1920,,Joy,Minimal,0.16,0.86,0.59,0.744,C,scout,2025-06-08T23:23:33.451701
ad43f1ac-c2b0-41f4-a922-a0432520a396,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_7,video,jpg,37.58,300x1920,,Nostalgia,Moderate,0.31,0.68,0.6,0.357,B,scout,2025-06-08T23:23:33.451709
479cb0b0-3b3d-4b65-b7c9-2c3b1f7f643c,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_8,social_post,png,21.52,1080x1920,,Nostalgia,Subtle,0.95,0.39,0.41,0.949,,scout,2025-06-08T23:23:33.451718
b778f0c5-a7ab-480f-99b6-ccc896ad5967,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_9,image,png,15.74,1920x250,,Nostalgia,Prominent,0.21,0.6,0.86,0.715,,scout,2025-06-08T23:23:33.451726
525c4ecd-3702-4e8e-8db2-736368b1f6c4,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_10,infographic,mp4,20.49,728x250,,Excitement,Subtle,0.68,0.55,0.69,0.941,,scout,2025-06-08T23:23:33.451733
662187fa-f0e6-4d57-829e-24e43de7df1b,7ab85413-a630-4f41-be94-929bcfe83a46,Samsung Brand Awareness 2025_asset_11,gif,mp4,39.65,1080x250,23,Trust,Moderate,0.56,0.93,0.72,0.474,,scout,2025-06-08T23:23:33.451741
00e3b356-7830-4ebe-a7fd-653be182d8ec,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_1,image,mp4,33.75,728x1080,,Surprise,Subtle,0.15,0.49,0.83,0.643,,ces,2025-06-08T23:23:33.451750
25422bc8-47cf-48e8-bc0b-cce65c030941,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_2,banner,gif,15.37,1920x1920,,Joy,Minimal,0.38,0.59,0.45,0.915,A,ces,2025-06-08T23:23:33.451759
464bb270-3841-4e50-9c4a-0f080a949dde,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_3,infographic,mp4,26.68,728x1080,,Fear,Minimal,0.84,0.74,0.85,0.766,,ces,2025-06-08T23:23:33.451767
48947789-b839-49d1-b0f6-41c095174e9f,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_4,social_post,svg,9.11,1080x250,,Excitement,Moderate,0.32,0.89,0.79,0.62,,ces,2025-06-08T23:23:33.451774
f0823874-07e3-4b1f-901b-e017245cb408,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_5,banner,png,40.32,728x250,,Fear,Subtle,0.82,0.81,0.65,0.557,Control,ces,2025-06-08T23:23:33.451782
00948602-181b-4309-9dcd-20019df20b56,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_6,infographic,jpg,49.62,1920x250,,Fear,Moderate,0.91,0.35,0.44,0.726,,ces,2025-06-08T23:23:33.451790
80df4fa4-5ad1-410e-be8d-9608d3e7ec7b,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_7,story,mp4,7.79,728x1920,15,Excitement,Moderate,0.75,0.91,0.74,0.488,,ces,2025-06-08T23:23:33.451798
37707cb7-2281-44e4-bc3a-2fc2db525c3c,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_8,video,gif,12.16,1080x1920,,Trust,Prominent,1.0,0.79,0.93,0.634,,ces,2025-06-08T23:23:33.451805
f1667529-618d-4eb5-bd1f-bbc7ddfcb620,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_9,banner,jpg,46.57,1920x1920,,Joy,Minimal,0.75,0.85,0.69,0.298,,ces,2025-06-08T23:23:33.451813
d7e246ea-ba0d-4c26-a6b2-f020b53afe53,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_10,image,svg,14.27,1920x1920,,Excitement,Subtle,0.58,0.94,0.66,0.52,Control,ces,2025-06-08T23:23:33.451821
5fc3a0ab-b162-4647-b388-0c9ba2a8c756,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_11,story,mp4,31.84,300x1080,,Fear,Prominent,0.81,0.94,0.75,0.942,,ces,2025-06-08T23:23:33.451828
369bc49c-ea3c-478c-a5b8-1c5b159f7cac,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_12,story,svg,13.59,300x1920,,Nostalgia,Minimal,0.35,0.34,0.84,0.778,,ces,2025-06-08T23:23:33.451836
d608e377-43e4-45f3-9c30-cc84efb8d4fa,9ce1f527-aa9e-4f14-9e88-88377cf497fa,Apple Social Media 2022_asset_13,infographic,svg,33.2,1080x250,,Surprise,Minimal,0.91,0.33,0.93,0.728,,ces,2025-06-08T23:23:33.451844
63ed9da4-e7c4-47d8-b70e-650f95c69345,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_1,video,gif,13.39,1920x250,56,Nostalgia,Subtle,0.42,0.51,0.72,0.422,C,tbwa,2025-06-08T23:23:33.451853
a5996329-e3df-4bb2-8f54-7d23c198cae9,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_2,social_post,gif,34.74,300x1080,,Nostalgia,Minimal,0.67,0.77,0.78,0.773,,tbwa,2025-06-08T23:23:33.451861
1311ff74-46a9-4954-a26c-091dfb56339c,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_3,gif,mp4,16.08,300x1080,,Joy,Moderate,0.6,0.42,0.77,0.384,Control,tbwa,2025-06-08T23:23:33.451868
00634b81-8548-485f-9082-f08fd2a5a4e1,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_4,banner,png,14.59,728x250,,Fear,Minimal,0.19,0.61,0.4,0.872,C,tbwa,2025-06-08T23:23:33.451876
8864f2be-25ef-407d-ad1f-b345b31ec674,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_5,story,png,24.61,1920x250,,Fear,Moderate,0.19,0.74,0.52,0.838,,tbwa,2025-06-08T23:23:33.451884
56610c44-1f7e-47ad-8749-a8bf3ac893a4,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_6,image,png,4.31,1920x90,,Joy,Minimal,0.15,0.79,0.6,0.392,,tbwa,2025-06-08T23:23:33.451891
46e2271a-c3c7-4cdd-b271-28b85b260025,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_7,gif,mp4,48.83,300x90,,Trust,Prominent,0.68,0.42,0.59,0.848,,tbwa,2025-06-08T23:23:33.451899
ca18293a-3c1a-4ea0-a813-8e568d416921,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_8,infographic,mp4,23.54,728x90,43,Excitement,Moderate,0.48,0.65,0.86,0.269,,tbwa,2025-06-08T23:23:33.451907
ea921d00-72da-4557-b861-bf412f7f1dd8,0e072498-d84d-4d6a-9550-8d36a0ea65d1,P&G Digital 2024_asset_9,video,svg,20.77,1920x1920,,Trust,Moderate,0.68,0.62,0.49,0.833,,tbwa,2025-06-08T23:23:33.451914
6ad6e15e-e1e7-463b-a112-302d3cf91acc,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_1,social_post,gif,31.61,1080x1920,,Trust,Subtle,0.27,0.86,0.43,0.7,,ces,2025-06-08T23:23:33.451923
8c1c64b0-58da-4441-a963-652165067d26,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_2,story,png,32.66,300x1920,,Fear,Minimal,0.97,0.82,0.76,0.634,,ces,2025-06-08T23:23:33.451930
c6032ae6-55b7-452b-b73f-07ebade4d9cb,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_3,banner,jpg,37.65,728x1080,,Nostalgia,Subtle,0.49,0.7,0.63,0.52,C,ces,2025-06-08T23:23:33.451938
30962aa2-6492-44b6-9831-c21769838747,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_4,image,svg,41.27,1080x90,,Nostalgia,Minimal,0.15,0.59,0.96,0.771,,ces,2025-06-08T23:23:33.451947
ade196d6-993a-4788-86a5-44baaadb46e6,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_5,social_post,mp4,12.87,728x1080,,Excitement,Subtle,0.51,0.48,0.66,0.761,,ces,2025-06-08T23:23:33.451955
b4a5a312-41f5-4b65-adf2-77891f3911cf,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_6,infographic,mp4,35.98,1080x1080,13,Fear,Subtle,0.92,0.33,0.43,0.681,,ces,2025-06-08T23:23:33.451963
8103d204-2e7e-4ae7-91b8-8040ec676ff4,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_7,social_post,gif,27.92,1080x1080,,Joy,Subtle,0.72,0.47,0.88,0.811,,ces,2025-06-08T23:23:33.451970
e331dac3-1207-4cdc-b7e5-fd0362cefbed,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_8,social_post,jpg,25.69,728x250,,Joy,Moderate,0.64,0.49,0.43,0.461,A,ces,2025-06-08T23:23:33.451978
b2874e0a-9436-4fac-ad8c-bbf3b6a7a4bc,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_9,social_post,gif,11.94,1080x1080,,Fear,Moderate,0.99,0.41,0.87,0.332,C,ces,2025-06-08T23:23:33.451987
c274e3e4-7c1d-4699-a0b6-8bab97e6776c,dcd8a9bb-ab0e-4c92-a0ea-9be2a8c62979,P&G Product Launch 2024_asset_10,story,gif,13.63,728x1920,,Trust,Prominent,0.54,0.59,0.42,0.817,,ces,2025-06-08T23:23:33.451995
fc220c24-2b63-488f-bbae-b1f9f94970e2,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_1,image,svg,40.78,300x1920,,Surprise,Subtle,0.23,0.99,0.49,0.923,,tbwa,2025-06-08T23:23:33.452003
3a53055f-bc97-496d-bd94-599d26cfe96d,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_2,image,svg,37.64,300x1080,,Surprise,Minimal,0.43,0.57,0.99,0.557,,tbwa,2025-06-08T23:23:33.452011
12061084-f477-4a6b-be4a-9905e95f0174,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_3,infographic,jpg,48.49,1080x250,34,Excitement,Subtle,0.52,0.6,0.44,0.633,B,tbwa,2025-06-08T23:23:33.452020
7adec95e-51de-44e4-b73d-77ade20ee03a,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_4,banner,svg,30.23,300x90,,Joy,Minimal,0.43,0.34,0.9,0.23,,tbwa,2025-06-08T23:23:33.452028
b840ee45-bb4d-43fb-8ad9-4ccbe6e9f181,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_5,banner,png,7.81,728x1080,,Nostalgia,Minimal,0.62,0.46,0.48,0.601,,tbwa,2025-06-08T23:23:33.452035
970da997-66ab-424c-9bf9-b8ba3090a5dd,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_6,infographic,png,23.49,1920x1080,,Nostalgia,Minimal,0.32,0.49,1.0,0.296,,tbwa,2025-06-08T23:23:33.452043
eee2a540-e4ef-47da-842f-3703e6851155,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_7,story,jpg,32.64,300x1080,,Trust,Minimal,0.75,0.81,0.66,0.248,C,tbwa,2025-06-08T23:23:33.452051
65f22898-1214-4008-88c7-6f7adcbd4ed2,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_8,infographic,jpg,13.8,1080x250,,Excitement,Moderate,0.99,0.48,0.8,0.463,,tbwa,2025-06-08T23:23:33.452058
b5dffd04-da88-468c-9e43-91bfc37469c5,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_9,infographic,png,43.08,728x90,,Nostalgia,Minimal,0.42,0.5,0.54,0.332,,tbwa,2025-06-08T23:23:33.452066
ed53ec78-17a4-48e4-8dad-d86f7a7b220a,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_10,infographic,mp4,5.61,300x250,37,Joy,Prominent,0.94,0.7,0.74,0.289,Control,tbwa,2025-06-08T23:23:33.452074
599db73a-0e15-413d-a1e2-30482df81006,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_11,infographic,jpg,37.24,300x1080,,Surprise,Subtle,0.85,0.54,0.94,0.753,,tbwa,2025-06-08T23:23:33.452082
a1f9d072-d73b-49cd-b921-f8f732eaf8e0,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_12,story,svg,39.35,1920x1080,,Surprise,Subtle,0.52,0.98,0.56,0.919,,tbwa,2025-06-08T23:23:33.452089
32d12076-70f5-4223-9e3c-d2884c0bfbaa,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_13,image,gif,49.67,1920x90,,Excitement,Minimal,0.84,0.82,0.99,0.581,,tbwa,2025-06-08T23:23:33.452097
d0d4159a-f0c8-4636-a7c5-41d30b7dbcbe,cd3c4fe2-0695-4964-b6e2-6ba86f20b341,Unilever Seasonal 2024_asset_14,gif,svg,42.84,1080x90,,Nostalgia,Prominent,0.11,0.46,0.4,0.836,,tbwa,2025-06-08T23:23:33.452105
1a5a4b2a-ca6d-4f4b-9e43-2b15f7ea7c47,dab59d39-565d-4cf2-92c0-88acd741f374,McDonald's Social Media 2022_asset_1,image,gif,32.4,1080x90,,Nostalgia,Moderate,0.57,0.59,0.49,0.241,C,scout,2025-06-08T23:23:33.452113
29ace214-2b5a-4e5a-a7c8-a96eaa335943,dab59d39-565d-4cf2-92c0-88acd741f374,McDonald's Social Media 2022_asset_2,gif,svg,43.47,1080x1920,,Joy,Prominent,0.12,0.85,0.89,0.807,,scout,2025-06-08T23:23:33.452121
46eb2839-bdce-46e7-809f-eba9c4acfe8c,dab59d39-565d-4cf2-92c0-88acd741f374,McDonald's Social Media 2022_asset_3,social_post,mp4,5.03,728x1920,44,Fear,Prominent,0.18,0.53,0.52,0.224,,scout,2025-06-08T23:23:33.452129
82ed388f-4787-430c-bbde-5dbe79e236ee,dab59d39-565d-4cf2-92c0-88acd741f374,McDonald's Social Media 2022_asset_4,image,jpg,19.44,300x1080,,Joy,Prominent,0.41,0.78,0.58,0.515,,scout,2025-06-08T23:23:33.452136
6c6d2769-fdf9-40ae-81e6-eb6a3db21f66,dab59d39-565d-4cf2-92c0-88acd741f374,McDonald's Social Media 2022_asset_5,social_post,svg,10.56,728x1920,,Joy,Moderate,0.69,0.62,0.66,0.278,,scout,2025-06-08T23:23:33.452144
5307eb9b-1b8d-4c48-b1a0-7848bfa5d469,dab59d39-565d-4cf2-92c0-88acd741f374,McDonald's Social Media 2022_asset_6,story,gif,23.37,728x1080,,Trust,Subtle,0.7,0.48,0.98,0.319,,scout,2025-06-08T23:23:33.452151
66929f16-ff81-437d-abd7-408b6977f5b0,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_1,infographic,svg,1.11,1080x1080,,Trust,Prominent,0.76,0.51,0.42,0.277,,tbwa,2025-06-08T23:23:33.452159
e8be46b9-7eef-4a10-8188-ec105939e5bb,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_2,social_post,gif,11.19,300x90,,Fear,Subtle,0.88,0.95,0.52,0.484,,tbwa,2025-06-08T23:23:33.452167
26f65685-41f5-41cc-b8a8-93e740fe049d,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_3,infographic,png,24.62,728x1920,,Surprise,Minimal,0.65,0.45,0.77,0.344,A,tbwa,2025-06-08T23:23:33.452175
8b8e36e0-9310-4d41-8777-92a907aefdb9,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_4,banner,mp4,47.84,300x90,57,Surprise,Prominent,0.3,0.36,0.55,0.693,Control,tbwa,2025-06-08T23:23:33.452185
662dc6f3-c52f-4a65-877f-c4ab6867ce6a,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_5,image,png,4.4,728x250,,Surprise,Minimal,0.37,0.58,0.53,0.738,,tbwa,2025-06-08T23:23:33.452193
bc257810-f2cb-47c6-8e07-1ac003ee0b31,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_6,story,mp4,41.34,1920x250,,Joy,Moderate,0.37,0.92,0.75,0.562,,tbwa,2025-06-08T23:23:33.452200
288552a3-3abb-44f3-acdb-9ae7f167bf6b,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_7,banner,jpg,43.93,728x250,,Trust,Subtle,0.89,0.61,0.85,0.499,,tbwa,2025-06-08T23:23:33.452209
fc8711a2-df5c-443e-bc3b-bc0051699010,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_8,image,jpg,14.04,1080x250,,Fear,Minimal,0.99,0.31,0.64,0.568,B,tbwa,2025-06-08T23:23:33.452217
904874f4-9c81-45b2-beca-9cce4e467d6a,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_9,banner,png,34.22,728x250,,Surprise,Moderate,0.35,0.45,0.46,0.689,A,tbwa,2025-06-08T23:23:33.452225
6dffa984-9dcb-4c56-9fdd-1badf8b39cb6,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_10,banner,jpg,38.15,728x1080,,Excitement,Moderate,0.82,0.55,0.49,0.387,,tbwa,2025-06-08T23:23:33.452232
2f140d46-65ab-4dcd-b752-1ce45b256312,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_11,video,gif,9.57,728x90,47,Trust,Prominent,0.1,0.88,0.93,0.63,,tbwa,2025-06-08T23:23:33.452240
40886cb0-5a0e-4d8b-addd-234764ce236d,b359ceeb-9e1b-4200-aa7c-813711dfa5f5,Toyota TV Commercial 2024_asset_12,video,gif,21.45,300x1080,,Fear,Minimal,0.51,0.59,0.86,0.281,,tbwa,2025-06-08T23:23:33.452248
c15c631b-5363-421d-aee0-87857af523fd,1c63d9b6-663d-4e9a-b280-aaf2b962b937,Unilever Brand Awareness 2022_asset_1,image,png,16.09,1080x1920,,Nostalgia,Subtle,0.12,0.31,0.63,0.547,,tbwa,2025-06-08T23:23:33.452257
48ad3d1b-92ef-445b-ab80-2570b1bc58b8,1c63d9b6-663d-4e9a-b280-aaf2b962b937,Unilever Brand Awareness 2022_asset_2,banner,gif,25.23,1920x1080,,Nostalgia,Minimal,0.59,0.37,0.89,0.451,,tbwa,2025-06-08T23:23:33.452264
29263dd4-38c8-4072-a400-e16ed1cabb48,1c63d9b6-663d-4e9a-b280-aaf2b962b937,Unilever Brand Awareness 2022_asset_3,story,svg,6.53,1080x90,,Nostalgia,Prominent,0.45,0.8,0.76,0.477,B,tbwa,2025-06-08T23:23:33.452272
709ea899-da27-45cd-9cb1-909337290323,1c63d9b6-663d-4e9a-b280-aaf2b962b937,Unilever Brand Awareness 2022_asset_4,story,gif,18.63,1920x250,,Excitement,Moderate,0.1,0.9,0.43,0.607,A,tbwa,2025-06-08T23:23:33.452280
97a6860b-525e-448b-a23b-95aa3e2afea6,1c63d9b6-663d-4e9a-b280-aaf2b962b937,Unilever Brand Awareness 2022_asset_5,image,gif,14.72,728x1080,,Trust,Prominent,0.38,0.64,0.53,0.89,,tbwa,2025-06-08T23:23:33.452288
62bcaf86-67c8-4756-b25c-bc2920ff0494,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_1,banner,svg,33.94,300x1080,7,Fear,Minimal,0.15,0.45,0.7,0.578,,ces,2025-06-08T23:23:33.452297
ba1dce6d-42c9-443a-a458-f38cf5bdd2c8,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_2,story,png,36.18,300x90,,Nostalgia,Moderate,0.42,0.57,0.65,0.232,Control,ces,2025-06-08T23:23:33.452304
1d5f060c-db56-4b60-8ec1-5ceb60e71ad9,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_3,story,png,29.34,300x1920,,Joy,Prominent,0.4,0.47,0.56,0.74,,ces,2025-06-08T23:23:33.452312
0606f78f-0a86-490c-89d4-3feb144047cd,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_4,image,png,24.81,1920x1920,,Joy,Moderate,0.66,0.31,0.9,0.205,,ces,2025-06-08T23:23:33.452320
1eb992f6-b376-4d24-bd4a-270c28451f62,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_5,image,svg,16.0,300x1080,,Excitement,Moderate,0.69,0.97,1.0,0.342,,ces,2025-06-08T23:23:33.452327
3edf6de6-599d-49b4-a551-8d6a26428b15,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_6,video,png,28.8,1080x1920,,Nostalgia,Prominent,0.18,0.57,0.53,0.897,,ces,2025-06-08T23:23:33.452335
e36719fa-d83e-44a6-8189-8c3aee42d168,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_7,banner,png,39.94,300x90,,Excitement,Minimal,0.28,0.51,0.69,0.416,,ces,2025-06-08T23:23:33.452343
6071afc5-d8be-4f46-bfeb-2b00ae667293,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_8,banner,svg,43.16,1080x250,41,Trust,Subtle,0.44,0.57,0.92,0.314,A,ces,2025-06-08T23:23:33.452351
df714dc4-91b9-45b6-af28-7738edb1a5de,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_9,gif,svg,1.33,728x250,,Fear,Moderate,0.95,0.66,0.4,0.234,C,ces,2025-06-08T23:23:33.452359
d488b249-80a9-4727-9c97-4ede5aed7b7e,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_10,infographic,mp4,43.26,728x90,,Nostalgia,Moderate,0.46,0.88,0.83,0.873,,ces,2025-06-08T23:23:33.452367
5beff8c9-1ca8-42a5-9984-9f47efd82ea4,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_11,infographic,png,15.95,1080x1080,,Nostalgia,Minimal,0.75,0.34,0.84,0.504,,ces,2025-06-08T23:23:33.452375
412e26e0-4d5c-4eaf-8c69-f1cbeceb4cce,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_12,story,mp4,39.02,728x1080,,Trust,Moderate,0.77,0.55,0.96,0.306,,ces,2025-06-08T23:23:33.452382
c326e2c3-cf92-4e1a-81a8-f165936e7ec7,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_13,image,svg,11.86,1080x90,,Trust,Prominent,0.85,0.91,0.61,0.713,B,ces,2025-06-08T23:23:33.452390
93670c1d-efb8-478e-bf85-015b515dc047,d76e614e-ab07-4a7c-96f7-4c4b550ffbf8,P&G Seasonal 2023_asset_14,gif,mp4,49.95,1920x1080,,Excitement,Moderate,0.51,0.79,0.94,0.478,,ces,2025-06-08T23:23:33.452397
c9036327-a767-411d-89af-641475d6415b,609d3ecd-c451-4c10-803f-310f63e0659e,McDonald's TV Commercial 2024_asset_1,social_post,mp4,36.0,728x90,59,Nostalgia,Subtle,0.73,0.59,0.71,0.817,,scout,2025-06-08T23:23:33.452406
a3fbe91f-30f8-4a75-bc5e-3c0ec61c2a6c,609d3ecd-c451-4c10-803f-310f63e0659e,McDonald's TV Commercial 2024_asset_2,gif,mp4,43.95,1920x90,,Excitement,Subtle,0.43,0.92,0.91,0.412,,scout,2025-06-08T23:23:33.452414
19587c79-ef02-4819-9760-83df75dd83c0,609d3ecd-c451-4c10-803f-310f63e0659e,McDonald's TV Commercial 2024_asset_3,gif,gif,18.02,728x90,,Joy,Prominent,0.85,0.68,0.43,0.829,B,scout,2025-06-08T23:23:33.452422
fd49604c-afa8-4fbe-8a4b-6ae30c8808a9,609d3ecd-c451-4c10-803f-310f63e0659e,McDonald's TV Commercial 2024_asset_4,gif,png,17.46,1920x90,,Joy,Prominent,0.59,0.4,0.94,0.655,,scout,2025-06-08T23:23:33.452429
5a0b2cae-4e22-4697-9760-2312ce62bf69,609d3ecd-c451-4c10-803f-310f63e0659e,McDonald's TV Commercial 2024_asset_5,infographic,png,32.0,1920x1920,,Trust,Prominent,0.73,0.47,0.8,0.697,,scout,2025-06-08T23:23:33.452439
463eaa9c-6134-402e-9130-5b7d3da74050,609d3ecd-c451-4c10-803f-310f63e0659e,McDonald's TV Commercial 2024_asset_6,video,mp4,4.53,728x1920,,Joy,Prominent,0.72,0.66,0.58,0.295,,scout,2025-06-08T23:23:33.452447
ec5d7af9-0e8d-4811-b6d1-8276a7eaeaa6,609d3ecd-c451-4c10-803f-310f63e0659e,McDonald's TV Commercial 2024_asset_7,story,png,49.43,728x1080,,Trust,Prominent,0.1,0.85,0.81,0.751,,scout,2025-06-08T23:23:33.452455
