sensor_id,sensor_type,timestamp,value,status,tenant_id,metadata
ce7bd26b-baa5-442a-a673-2484b1f5b963,model_accuracy,2025-05-13T04:00:00.544934,0.767,FAIL,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
4a977c88-a562-4c79-b8d9-a848916cbc29,model_accuracy,2025-05-13T08:00:00.544934,0.797,FAIL,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
31c47648-1a53-4d63-9f32-aeb75ddd673f,model_accuracy,2025-05-13T12:00:00.544934,0.858,OK,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
f2d41e60-2d8b-454c-ae1d-389d2d39ef2f,model_accuracy,2025-05-13T16:00:00.544934,0.879,OK,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
a9d9b4de-39cf-462d-9aa4-f3069ec06d4f,model_accuracy,2025-05-13T20:00:00.544934,0.801,WARN,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
ca7116db-1c3c-451b-9e05-32c44dec10a3,api_latency,2025-05-13T00:00:00.544934,407.702,FAIL,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
34e4d4ba-698d-4d57-824e-aff6e9b5546b,api_latency,2025-05-13T04:00:00.544934,466.329,FAIL,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
4fee545d-7d71-4030-b74d-5d37baf6a146,api_latency,2025-05-13T08:00:00.544934,74.896,OK,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
5e538971-4785-4799-b4a2-88a100829ed8,api_latency,2025-05-13T12:00:00.544934,407.745,FAIL,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
84f62254-7c13-419e-8ed3-2f4cb3e5bcbf,api_latency,2025-05-13T16:00:00.544934,119.799,OK,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
d336c828-bc01-4253-8e7b-a47d60da7bde,api_latency,2025-05-13T20:00:00.544934,222.578,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
7f5b7aa6-eb14-4d30-87b4-3b7f0954881b,data_quality,2025-05-13T00:00:00.544934,0.81,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
ac8dca75-0d8e-4cfb-9b59-2a0d672ddf7d,data_quality,2025-05-13T04:00:00.544934,0.976,OK,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
8033d623-f859-4573-b175-59ead1236a8f,data_quality,2025-05-13T08:00:00.544934,0.911,WARN,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
4bfef5ff-08cc-46af-b8b1-4528659a1474,data_quality,2025-05-13T12:00:00.544934,0.888,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
48ad00a7-4f34-4421-bea7-b39e1fca7ab3,data_quality,2025-05-13T16:00:00.544934,0.84,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
e0dd2125-dc00-43bd-8f20-0bb8e3a98d72,data_quality,2025-05-13T20:00:00.544934,0.885,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
b8cad9e1-923d-42a2-954b-9a665c242283,throughput,2025-05-13T00:00:00.544934,1129.337,OK,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
6719c843-89ec-48dc-8e8b-5572e3f27f2f,throughput,2025-05-13T04:00:00.544934,1190.598,OK,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
f09e6b31-2a9c-4c28-b74b-a10b8969d78c,throughput,2025-05-13T08:00:00.544934,980.789,WARN,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
be1e7fd7-5fac-40af-be8b-d8bc22482652,throughput,2025-05-13T12:00:00.544934,954.566,WARN,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
2994ab68-cad2-43cb-99f8-45a7cee5f7be,throughput,2025-05-13T16:00:00.544934,983.568,WARN,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
4e3c359e-1677-486c-83f5-64f4d8b934c9,throughput,2025-05-13T20:00:00.544934,1032.742,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
00d779de-a4bc-44e5-94ed-9a33fc867b65,data_freshness,2025-05-14T00:00:00.544934,0.928,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
4e6cfc40-13b6-430e-9bbc-1a53fbde5ebf,data_freshness,2025-05-14T04:00:00.544934,0.906,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
0b384825-04ae-418c-93a2-8811a7129d6d,data_freshness,2025-05-14T08:00:00.544934,0.992,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
516302d0-4e15-4f76-b2c3-88b55d1765da,data_freshness,2025-05-14T12:00:00.544934,0.981,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
90be7c56-2034-48c6-aa06-541ef2517d04,data_freshness,2025-05-14T16:00:00.544934,0.956,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
05333ffd-06d1-4b89-8187-10769bc19e56,data_freshness,2025-05-14T20:00:00.544934,0.966,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
a2cc7101-3ffe-44d2-89ec-039b4e63ce03,model_accuracy,2025-05-14T00:00:00.544934,0.931,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
7fd2c4fc-6b14-4946-a837-95bbf062dcd1,model_accuracy,2025-05-14T04:00:00.544934,0.845,WARN,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
c76b12a2-1947-41f9-a2bb-65610e7a13f8,model_accuracy,2025-05-14T08:00:00.544934,0.789,FAIL,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
a82e2793-183b-4364-866e-acc7b5814ac5,model_accuracy,2025-05-14T12:00:00.544934,0.773,FAIL,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
b895b7e9-2ac3-44f4-8fe4-5d649193a3ed,model_accuracy,2025-05-14T16:00:00.544934,0.767,FAIL,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
23e4fe55-ed15-4648-ad8d-f37af963b451,model_accuracy,2025-05-14T20:00:00.544934,0.89,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
70e3ce96-9fa8-4c1f-9acf-9666c0cb3724,api_latency,2025-05-14T00:00:00.544934,79.519,OK,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
05ab40b5-70dd-4075-a2de-e2c9053648d6,api_latency,2025-05-14T04:00:00.544934,308.96,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
1df73f04-0eaf-44db-8f0e-13faffbf89cc,api_latency,2025-05-14T08:00:00.544934,191.899,OK,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
6ecea4a2-02a8-4fb9-a199-caab43a5d14d,api_latency,2025-05-14T12:00:00.544934,396.441,FAIL,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
5200bb5f-f4f1-4ed4-8fbe-3922175ef847,api_latency,2025-05-14T16:00:00.544934,363.843,FAIL,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
8c268115-513c-47c4-b51a-a5aad5806b73,api_latency,2025-05-14T20:00:00.544934,401.618,FAIL,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
b8d22652-fcab-4a9a-bbcf-273953e41b2d,data_quality,2025-05-14T00:00:00.544934,0.83,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
2579c263-eec5-4432-b955-5c20acba46c4,data_quality,2025-05-14T04:00:00.544934,0.923,WARN,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
1d8f213b-2782-4c19-be40-c4a1cfb40d2f,data_quality,2025-05-14T08:00:00.544934,0.924,WARN,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
e775f38a-fc48-44a2-b0ee-b442e5e882e1,data_quality,2025-05-14T12:00:00.544934,0.902,WARN,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
3b7fff89-403f-4c41-b132-73843db60553,data_quality,2025-05-14T16:00:00.544934,0.954,OK,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
cc1befcc-4dd5-464e-87ba-f4628b1fea74,data_quality,2025-05-14T20:00:00.544934,0.969,OK,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
6f9be13d-564b-4639-98c7-c4e707831570,throughput,2025-05-14T00:00:00.544934,1164.745,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
c3585a19-6a6f-4bbf-b7f2-c8c5fda1fc9e,throughput,2025-05-14T04:00:00.544934,1190.014,OK,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
bda3ca58-6f71-40dc-bce9-b3deab1ad38e,throughput,2025-05-14T08:00:00.544934,1095.26,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
d3a3dcb7-567c-4c1b-bc9d-3df7ae88f0f0,throughput,2025-05-14T12:00:00.544934,1082.164,OK,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
e12e4ccb-be68-43db-87e7-88021e1bac59,throughput,2025-05-14T16:00:00.544934,840.502,FAIL,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
832a8906-b16b-4364-89de-2e48e4a565ad,throughput,2025-05-14T20:00:00.544934,839.216,FAIL,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
c47dd77f-5c84-4bc4-a855-d3eb5ac3db4d,data_freshness,2025-05-15T00:00:00.544934,0.946,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
bcc3ce55-83b9-4b88-9bab-326c59aabb35,data_freshness,2025-05-15T04:00:00.544934,0.94,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
79320101-d51a-4d1d-8267-2b4299ea67aa,data_freshness,2025-05-15T08:00:00.544934,0.871,WARN,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
8e297d05-673a-48d9-9056-c43c8783ece0,data_freshness,2025-05-15T12:00:00.544934,0.851,WARN,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
6e0b3846-c0cc-4b1f-b1b2-46957c4c1b2f,data_freshness,2025-05-15T16:00:00.544934,0.962,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
b3b424d0-8274-403b-a1fa-149cc6c16b0f,data_freshness,2025-05-15T20:00:00.544934,0.854,WARN,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
3f705fde-c842-4fb8-b73f-97957e221333,model_accuracy,2025-05-15T00:00:00.544934,0.95,OK,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
baaefe62-8c2e-4340-9031-292149c5a731,model_accuracy,2025-05-15T04:00:00.544934,0.871,OK,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
62961e41-73bf-40b1-bf8e-d069e3f95811,model_accuracy,2025-05-15T08:00:00.544934,0.851,OK,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
35a9d265-0fea-4adc-a09e-6bbb428c7dca,model_accuracy,2025-05-15T12:00:00.544934,0.912,OK,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
c8a177cd-d765-45ad-80d7-89102a5f939c,model_accuracy,2025-05-15T16:00:00.544934,0.781,FAIL,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
9f8bb6b9-66c2-4b04-bc43-71ab850c3176,model_accuracy,2025-05-15T20:00:00.544934,0.777,FAIL,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
847209f9-a501-47b2-981b-533834bd82db,api_latency,2025-05-15T00:00:00.544934,327.094,WARN,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
d95f9bdb-f4d4-4039-a103-05871726ab66,api_latency,2025-05-15T04:00:00.544934,486.364,FAIL,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
fd69e6ca-9185-49ac-8624-0a4e948c4dbb,api_latency,2025-05-15T08:00:00.544934,421.45,FAIL,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
f4260015-6de7-4c7f-9744-654727953871,api_latency,2025-05-15T12:00:00.544934,426.809,FAIL,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
375d2f03-bb46-4135-aa18-b712f0e5b911,api_latency,2025-05-15T16:00:00.544934,292.283,WARN,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
e459eaa4-9ed0-4a12-a2a1-e7402a4d9912,api_latency,2025-05-15T20:00:00.544934,54.389,OK,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
39ee66ff-4bdf-4419-a44a-94a8000e1bd8,data_quality,2025-05-15T00:00:00.544934,0.891,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
dd468045-7208-43e8-b13e-67d901839a33,data_quality,2025-05-15T04:00:00.544934,0.835,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
e5d540fc-05b9-4b23-8a9e-99ea9716dbde,data_quality,2025-05-15T08:00:00.544934,0.833,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
cd707946-2d63-4384-8c1c-f9c516fb27e1,data_quality,2025-05-15T12:00:00.544934,0.86,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
d9481f1a-693a-4ec9-86d6-171ed8756123,data_quality,2025-05-15T16:00:00.544934,0.943,WARN,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
39c50d97-5578-4edb-a442-898dd6b07bf4,data_quality,2025-05-15T20:00:00.544934,0.939,WARN,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
b28d2a86-1779-441c-9064-293d0223b1e3,throughput,2025-05-15T00:00:00.544934,870.854,FAIL,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
22f4105f-b8e0-45a2-9af6-569386a8d2ba,throughput,2025-05-15T04:00:00.544934,902.564,WARN,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
4fe3e8c3-538e-44f7-9d9d-d004854d6b39,throughput,2025-05-15T08:00:00.544934,1019.134,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
ab890c02-24b6-4b83-936b-65f99579f48a,throughput,2025-05-15T12:00:00.544934,1154.8,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
210b1317-32d7-4b2b-926c-d50c2bdcbfd3,throughput,2025-05-15T16:00:00.544934,803.904,FAIL,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
30f993cc-343c-46ec-809d-bb03535d975f,throughput,2025-05-15T20:00:00.544934,877.843,FAIL,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
4f20ee88-d377-4c6b-a62e-e6580926200e,data_freshness,2025-05-16T00:00:00.544934,0.966,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
a2b2f90a-a5fb-4109-aa8e-39b5ffb21da3,data_freshness,2025-05-16T04:00:00.544934,0.942,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
d7ada364-833a-468b-94e8-aa409ee1cef5,data_freshness,2025-05-16T08:00:00.544934,0.977,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
6ae46bf4-e430-4747-ae48-a1119a1a9435,data_freshness,2025-05-16T12:00:00.544934,0.905,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
a0aca497-acf8-4301-bbe9-481c6ab5bcfd,data_freshness,2025-05-16T16:00:00.544934,0.962,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
4edb6b12-794e-4b94-b711-d0120246c101,data_freshness,2025-05-16T20:00:00.544934,0.929,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
db69d777-f809-4a86-81c3-c9765a450ae2,model_accuracy,2025-05-16T00:00:00.544934,0.817,WARN,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
c7eacb46-6186-401d-9114-7df73e0332cf,model_accuracy,2025-05-16T04:00:00.544934,0.802,WARN,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
5f6200d8-19a1-4019-80fe-e38ef0e9d6c2,model_accuracy,2025-05-16T08:00:00.544934,0.907,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
1feced2b-3c9b-44c0-a902-dc5da8f869ba,model_accuracy,2025-05-16T12:00:00.544934,0.879,OK,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
d73f732f-457a-4e3a-ae37-c75d4e53c1cd,model_accuracy,2025-05-16T16:00:00.544934,0.837,WARN,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
6ff95d87-1a8e-4d43-a833-488401ef2e8b,model_accuracy,2025-05-16T20:00:00.544934,0.843,WARN,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
51e4eec0-ee9f-4af2-9c7b-faec58c86fa1,api_latency,2025-05-16T00:00:00.544934,148.399,OK,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
f54b5c79-ac3e-40a5-ad6c-73d4dd056ee7,api_latency,2025-05-16T04:00:00.544934,338.129,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
3df50f4b-020f-4fa6-b95d-5e7fb27d8276,api_latency,2025-05-16T08:00:00.544934,167.246,OK,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
79cb04e8-8d10-41e1-9597-d3fbed14db1b,api_latency,2025-05-16T12:00:00.544934,238.092,WARN,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
f8d9d12c-6c46-43af-8a55-939216b2b9a3,api_latency,2025-05-16T16:00:00.544934,85.032,OK,scout,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
c2effd6b-6b3a-4802-854a-ad6e6f0d797c,api_latency,2025-05-16T20:00:00.544934,438.517,FAIL,ces,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
db87d106-d8c1-4c31-a149-426ae5dbe712,data_quality,2025-05-16T00:00:00.544934,0.896,FAIL,scout,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
3c6664c3-ba8b-4e97-aa84-7c0bcee1dd90,data_quality,2025-05-16T04:00:00.544934,0.996,OK,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
4d798192-5dad-42eb-a6ef-df2056267fb2,data_quality,2025-05-16T08:00:00.544934,0.982,OK,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
62a0e325-f563-44b5-b5f9-3f17963113f8,data_quality,2025-05-16T12:00:00.544934,0.826,FAIL,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
0f2665de-2577-4c10-8f0a-49e5684d445a,data_quality,2025-05-16T16:00:00.544934,0.863,FAIL,tbwa,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
34f07d82-5c91-4232-8cd9-fc0394e828ba,data_quality,2025-05-16T20:00:00.544934,0.869,FAIL,ces,"{'pipeline': 'ces_data_quality_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
396b6594-d617-4e73-8d20-ebad140aa3c2,throughput,2025-05-16T00:00:00.544934,1197.721,OK,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
9dcebac6-2853-4de0-bca5-7ab58fca6acc,throughput,2025-05-16T04:00:00.544934,1099.205,OK,scout,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
75ef173f-bb75-4d38-85f1-ba6796411850,throughput,2025-05-16T08:00:00.544934,853.903,FAIL,tbwa,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
5a6e034c-ae43-4916-b5dc-32e8db42f676,throughput,2025-05-16T12:00:00.544934,920.756,WARN,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
410d90fb-3419-4efa-bcd4-9e60c2041399,throughput,2025-05-16T16:00:00.544934,875.174,FAIL,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
61a3ca49-8121-4695-a4a7-b62c196e3a5d,throughput,2025-05-16T20:00:00.544934,961.431,WARN,ces,"{'pipeline': 'ces_throughput_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
340934b8-64bc-4eb8-a432-eebf4f96424f,data_freshness,2025-05-17T00:00:00.544934,0.862,WARN,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
7eec276b-57f6-4c0c-89f5-aa0bef3e1f33,data_freshness,2025-05-17T04:00:00.544934,0.993,OK,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
1d8d21a0-ae9f-40bb-9e44-fd7b3f6a82bb,data_freshness,2025-05-17T08:00:00.544934,0.96,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
c31223a1-1346-4869-9ee0-4ff746dc7bfc,data_freshness,2025-05-17T12:00:00.544934,0.878,WARN,tbwa,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
d6503a7b-b997-4ede-b6ba-6d7363efe713,data_freshness,2025-05-17T16:00:00.544934,0.978,OK,scout,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
fe85431f-25e4-4eb0-a4ef-9fd46981cb10,data_freshness,2025-05-17T20:00:00.544934,0.926,OK,ces,"{'pipeline': 'ces_data_freshness_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
f4f1503c-3653-486c-8eef-b932550c0b5d,model_accuracy,2025-05-17T00:00:00.544934,0.76,FAIL,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
1e5b0186-f392-4d9b-8c17-c427b4949bd8,model_accuracy,2025-05-17T04:00:00.544934,0.94,OK,ces,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
3ca7c597-da23-4a60-835f-4510cb6b3d44,model_accuracy,2025-05-17T08:00:00.544934,0.91,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
849a2bed-fb39-43b6-9677-15a77ac63c97,model_accuracy,2025-05-17T12:00:00.544934,0.922,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'ap-southeast-1'}"
1314684e-7f68-4f3a-bc0b-c4007f40ffc7,model_accuracy,2025-05-17T16:00:00.544934,0.902,OK,scout,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'us-east-1'}"
3cdac0d9-b1ca-4f6c-9bcf-f84405aa2c88,model_accuracy,2025-05-17T20:00:00.544934,0.777,FAIL,tbwa,"{'pipeline': 'ces_model_accuracy_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
738658de-ec1c-4390-bfa2-f21d70988b46,api_latency,2025-05-17T00:00:00.544934,208.132,WARN,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
b0b9abb4-228f-48cc-8e1f-4086cabf7060,api_latency,2025-05-17T04:00:00.544934,192.09,OK,tbwa,"{'pipeline': 'ces_api_latency_pipeline', 'environment': 'production', 'region': 'eu-west-1'}"
